NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV,CLASS,Who,Where,When,What,Why,How,Additional information
23.1827765703201,0,8.16802084445953,0,3.78763747215271,0,0,0,1.74713957309723,0,2.09162878990173,0,0,0,0,0,entailment,0.696783065795898,0.076059915,1,0.505261540412903,1,1,1
22.9420281648636,1.59155118465424,2.13499045372009,0,0,8.6156268119812,0,0,6.46895599365234,0,1.41062486171722,0,0,0,0,0,entailment,0.762581825256348,1,1,0.94416069984436,1,1,0.699488401412964
14.8806191682816,1.82459163665771,3.68787431716919,0,5.383793592453,0,3.66557800769806,0,1.19986081123352,0,3.66107106208801,0,0,0,0,0,contradiction,0.881357073783875,0.265408217906952,1,0.360803335905075,1,1,1
6.22022795677185,0,1.23671090602875,0,2.62031102180481,0,0,0,3.24405944347382,0,6.57523989677429,0,0,0,0,0,contradiction,0.153366237878799,1,1,0.358316004276276,1,1,1
12.5710669755936,0,0,0,0,0,0,0,2.45057904720306,0,1.12857961654663,0,1.4746081829071,0,0,0,neutral,0.91990315914154,0.715983629226685,1,0.224678844213486,1,1,1
22.1598465442657,0,4.92724657058716,0,2.26770496368408,0,0,0,8.29696595668793,0,3.03783297538757,0,0,0,0,0,neutral,0.35554164648056,0.970494031906128,1,0.012387009337545,1,1,1
11.9860614538193,0,1.39204216003418,0,2.41773080825806,0,0,0,2.71072041988373,0,2.59637665748596,0,0,0,0,0,neutral,0.627316952,0.93157696723938,0.187566116452217,0.690859913825989,0.187566116452217,0.350854158401489,0.187566116452217
13.9731780290604,2.74827146530151,1.9274400472641,0,0,8.37284541130066,0,0,15.9235928058624,1.22988426685333,2.18735933303833,0,0,0,0,0,entailment,1,1.00000011920929,1,0.279924005270004,1,0.13744929432869,1
8.48834896087647,3.99768710136414,0,0,0,0,0,0,0,0,1.61951959133148,0,0,0,0,0,neutral,0.575025320053101,0.19680717587471,1.00000011920929,0.619125068187714,1.00000011920929,1.00000011920929,1.00000011920929
57.9409071207047,0,4.45462584495544,0,14.5680632591248,0,0,0,6.18187737464905,0,1.02984929084778,0,0,0,0,0,entailment,0.684819400310516,1,1,0.520033895969391,1,0.177777871489525,1
6.99747383594513,2.46587705612183,0,0,5.64671421051025,6.46560060977936,0,0,1.71768140792847,1.06852388381958,1.01798570156097,0,0,0,0,0,neutral,1.00000023841858,1,1,-0.011613283,1,1,1
16.7497173547745,0,2.85179448127747,0,3.40762996673584,0,0,0,0,0,1.35437333583832,0,0,0,0,0,contradiction,0.287412464618683,1,1,0.517933726,1,0.097933948,1
2.8328320980072,0,0,0,0,0,0,0,0,0,9.54670894145966,0,0,0,0,0,entailment,0.665625035762787,1,1,0.902388751506805,1,1,1
10.4817748069763,0,3.31275165081024,1.08884966373444,1.05664765834808,0,0,0,1.20936954021454,0,2.16259002685547,1.20132207870483,0,0,0,0,contradiction,0.238589227199554,1,1,0.141285359859467,1,0.246887385845184,1
31.2945902347565,4.83643627166748,1.31872415542603,0,5.21866941452026,1.73614108562469,0,0,8.77640676498413,0,7.96494662761688,0,0,0,0,0,neutral,0.441087156534195,0.280944138765335,0.198510810732842,0.144281595945358,0.175535649,0.149188131093979,0.541860282421112
15.551704287529,0,0,0,0,0,0,0,6.0140974521637,0,0,0,0,0,0,0,neutral,0.91990315914154,0.946713328361511,1,0.15238781273365,1,1,1
12.3937847614288,0,5.57726204395294,0,1.16658556461334,0,8.09602105617523,0,0,0,7.15912258625031,0,0,0,0,0,entailment,1.00000011920929,1,1,0.632754981517792,1,1,0.144497245550156
8.93951416015625,0,0,0,0,0,0,0,3.86583018302917,0,0,0,0,0,0,0,contradiction,1,0.560035765,1,0.28756982088089,1,1,1
10.7993942499161,1.79808604717255,0,0,3.20726954936981,5.32010424137116,0,0,2.55346894264221,1.30592727661133,1.57158780097961,0,2.13326263427734,0,1.66653573513031,0,contradiction,0.621085166931152,1,1,0.789108396,1,1,1
33.223161816597,0,7.00926625728607,0,12.3160846233368,0,0,0,6.2163473367691,0,11.0445023775101,0,0,0,0,0,entailment,0.690780639648438,1,1,0.74919486,0.270817041397095,1,1
13.0175355672836,0,3.40855777263641,0,3.38301384449005,0,1.22527098655701,0,1.47144937515259,0,1.61817252635956,0,0,0,0,0,entailment,1.00000011920929,0.144643530249596,1,1,1,1,1
16.780376791954,0,4.09039986133575,0,7.98666489124298,0,0,0,1.38539266586304,0,1.01798570156097,0,0,0,0,0,entailment,0.83877444267273,1,1,0.600825905799866,1,1,1
7.39392268657684,1.08135080337524,3.43550837039947,0,1.9501656293869,0,1.47148430347443,0,0,0,0,0,0,0,0,0,neutral,0.896134853363037,1,1,0.236791461706161,1,1,1
15.1037002801895,0,0,1.25280368328094,0,0,0,0,0,0,0,0,0,0,0,0,contradiction,1,1,1,0.437635958194733,1,1,1
9.65046977996826,0,1.87563693523407,0,4.93072509765625,0,2.56471371650696,0,1.87563693523407,0,2.48196029663086,0,0,0,0,0,entailment,0.510677397251129,1,1,0.798272252082825,1,1,1
18.0948514938354,9.39628434181213,0,0,5.54400324821472,9.04535484313965,0,0,0,1.2111040353775,0,0,1.19049537181854,1.08003067970276,0,0,neutral,0.61428427696228,1,1,0.235290825366974,1,1,1
5.07363426685333,0,1.61742126941681,0,0,0,0,0,1.74949717521667,0,2.13054347038269,0,0,0,0,0,entailment,0.794848382472992,1,1,0.379285604,1,1,1
24.0610716342926,0,2.54043138027191,0,1.84950971603394,0,0,0,2.82498800754547,0,2.03851938247681,0,0,0,0,0,entailment,1,0.999999940395355,1,0.032397136092186,1,0.249116003513336,1
11.8224947452545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entailment,0.499030232429504,0.217870771884918,1,1,1,1,1
4.99422168731689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,0.712086200714111,1,1,0.216052561998367,1,1,1
10.1782668828964,0,2.39091277122498,0,0,4.92542695999146,1.1613701581955,0,1.11674201488495,0,3.07426714897156,0,0,0,0,0,neutral,0.891482949,1,1,0.226338356733322,1,1,1
2.79385638237,0,0,4.48847758769989,1.70891869068146,0,0,0,0,0,0,0,0,0,0,7.55846631526947,contradiction,0.456863343715668,1,1,0.696470499038696,1,1,1
30.4341596364975,0,3.01224887371063,0,12.1368438005447,0,0,0,0,0,1.32470870018005,0,0,0,0,0,contradiction,0.184032827615738,0.350473999977112,1,0.534324884414673,1,1,1
0,0,1.08490145206451,0,0,0,0,0,3.41892409324646,0,1.60717952251434,0,0,0,0,0,entailment,1,1,1,0.911033511161804,1,1,0.277109533548355
9.21519720554352,0,2.3812084197998,3.1797935962677,6.66131186485291,0,1.17546665668488,2.62507832050323,0,0,4.76913070678711,4.44650840759277,0,0,0,0,contradiction,0.795819222927094,0.222221225500107,0.187566116452217,0.089148872,-0.009505197,0.187566116452217,0.187566116452217
30.2036798000336,8.43158495426178,2.37162113189697,0,13.8409237861633,4.52369010448456,1.17413604259491,0,7.69036769866943,1.12765598297119,14.2530899047852,1.49807226657867,11.7147735357285,0,13.756932258606,4.58263945579529,neutral,0.594036519527435,1,1,0.303150147199631,1,1,1
21.4376423358917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entailment,0.790394664,0.590542435646057,1,1,1,1,1
13.9629516601563,0,1.91809988021851,0,0,0,0,0,1.75982046127319,0,3.56296563148499,0,0,0,0,0,neutral,0.604166030883789,0.250795364379883,0.187566116452217,0.218379303812981,0.187566116452217,0.026424705982208,0.187566116452217
36.4769599437714,13.5122714042664,0,0,15.1517231464386,17.1767327785492,0,0,0,0,0,0,0,0,0,0,neutral,0.522790551185608,1,1,0.346214890480041,1,1,1
19.7888386249542,5.05217707157135,4.1326367855072,0,5.67831194400787,0,1.05919027328491,0,3.72365689277649,0,4.27804231643677,0,0,0,0,0,entailment,0.880472302436829,0.254312247037888,0.187566116452217,0.814912796020508,0.187566116452217,0.187566116452217,0.278596937656403
3.1743438243866,2.18491959571838,1.36722135543823,0,0,0,0,0,0,1.90039324760437,1.01196777820587,0,0,0,0,0,neutral,0.898702323436737,1,1,0.229492247104645,1,1,1
9.32348501682282,1.47205567359924,0,0,2.59714782238007,5.88817548751831,0,0,0,0,1.17704820632935,0,0,0,0,0,neutral,0.981593310832977,0.713082075119019,1,0.085707836,1,1,1
13.115905046463,3.75793981552124,0,0,0,0,0,0,2.47221112251282,1.27527940273285,0,0,0,0,0,0,contradiction,0.829604089260101,1,1,0.081976958,1,1,1
12.4689230918884,0,1.40308618545532,0,9.0531370639801,0,1.15584659576416,0,1.30393540859222,0,2.4847559928894,0,0,0,0,0,neutral,0.251621305942535,0.112088322639465,1,0.033658151,1,1,1
7.5101832151413,0,1.01990139484406,11.812714099884,3.70444178581238,0,1.4949791431427,7.32145857810974,3.3033059835434,0,1.19299614429474,7.19682145118713,0,0,0,0,entailment,0.426505595445633,1,1,0.199012130498886,1,1,1
10.9011605978012,0,4.49144613742828,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,1.00000011920929,0.35808527469635,0.187566116452217,0.458255082368851,0.154802232980728,0.230981409549713,0.187566116452217
32.3829984664917,4.13999009132385,1.10353553295136,0,6.81298303604126,3.27403378486633,0,0,1.21160924434662,0,1.1566059589386,0,0,0,0,0,neutral,1.00000011920929,1,1,0.666366219520569,-0.004531978,1,1
8.90424680709839,0,3.60364460945129,0,2.94497799873352,0,0,0,2.04395937919617,0,3.18112969398499,0,0,0,0,0,entailment,1,1,1,0.824008464813232,1,0.920708894729614,1
16.9259614944458,4.097820520401,0,0,3.67699205875397,0,0,0,5.49896383285522,1.8278443813324,0,0,1.01354551315308,0,0,0,contradiction,0.397011280059814,0.104877211153507,1,1,1,1,-0.013458885
10.000528216362,3.68086576461792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,0.802969694137573,0.094227634,0.281859964132309,0.805822730064392,0.623522400856018,0.272502392530441,0.007665038
15.5062028169632,0,6.02265024185181,0,0,0,0,0,2.46268224716187,0,3.44858741760254,0,0,0,0,0,entailment,1.00000023841858,1,1,0.866729259490967,1,1,1
26.1080756187439,5.09521472454071,2.53902888298035,8.14893674850464,25.429739356041,11.1306027173996,1.35368990898132,10.6701488494873,0,0,1.57158780097961,0,0,0,0,0,entailment,0.543766021728516,0.301355600357056,1,0.978958487510681,1,1,1
5.44860744476318,0,1.10604703426361,0,0,0,0,0,3.01429271697998,0,1.70595586299896,1.38576078414917,0,0,0,0,neutral,0.48393902182579,0.697720289230347,1,0.454779207706451,1,1,1
10.7709209918976,0,5.03258121013641,0,2.40585362911224,0,0,0,0,0,0,0,0,0,0,0,entailment,0.535281598567963,1,1,0.812606036663055,1,1,1
9.09521293640137,0,1.79726028442383,0,0,0,0,0,1.76396882534027,0,3.40942239761353,0,0,0,0,0,contradiction,1.00000011920929,0.213147908449173,1,0.642328143,1,1,1
11.514212012291,0,0,0,3.06745636463165,0,0,0,1.47407734394074,0,4.11521875858307,0,0,0,0,0,entailment,0.570419132709503,1,1,1,1,1,1
2.10258746147156,0,0,0,0,0,0,0,0,0,0,0,1.02624022960663,0,0,0,entailment,1,1,1,1,1,1,1
22.908154129982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,0.600510120391846,0.911766886711121,1,0.115147195756435,1,1,1
16.0595824718475,4.2952493429184,0,0,3.16126000881195,0,0,0,3.3602466583252,0,0,0,0,0,0,0,neutral,1,0.585387945175171,1,1,1,1,1
23.8414533138275,5.8342719078064,6.46138596534729,0,8.87338292598724,7.07401645183563,5.23432946205139,0,4.48680424690247,0,10.4482530355454,0,0,0,0,0,neutral,1,1,1,1,1,1,1
12.2195504903793,0,0,0,1.47288298606873,0,0,0,0,0,0,0,0,0,0,0,neutral,1.00000011920929,0.215805858373642,1,0.274579703807831,1,1,1
6.821648478508,0,0,0,1.22252464294434,0,0,0,0,0,0,0,0,0,0,0,neutral,0.898702323436737,1,1,0.135870665311813,1,1,1
33.6857548952103,0,0,0,5.45806515216827,0,0,0,3.53921234607697,0,4.74123406410217,0,0,0,0,0,neutral,0.597116053104401,0.180032849311829,1,0.457253694534302,1,1,1
6.03200006484985,0,0,4.2962806224823,1.13339114189148,0,0,0,0,0,0,0,0,0,0,0,entailment,1,0.619591653347015,1,0.339780151844025,1,1,1
39.6003868579864,15.6467332839966,11.0887041091919,0,22.9768065214157,16.0664583444595,7.43996071815491,0,11.774249792099,5.05369210243225,4.55641269683838,0,13.1424461603165,3.44291496276855,7.27063846588135,0,entailment,0.678285121917725,1,1,0.65921425819397,1,0.107218891382217,0.564656496047974
14.577321767807,0,7.7022180557251,5.92971014976501,0,0,0,0,2.55528378486633,0,4.43569850921631,1.360715508461,0,0,0,0,contradiction,0.932740331,1,1,0.497339308261871,1,1,1
10.3818651437759,0,1.08154833316803,0,0,0,0,0,3.06126248836517,0,5.62877869606018,0,0,0,1.19916534423828,0,entailment,0.794848382472992,1,1,0.924538910388946,1,1,1
14.3966791629791,0,3.76513743400574,0,0,0,0,0,1.23376297950745,0,1.6580616235733,0,0,0,0,0,entailment,0.440490514039993,0.717918157577515,0.535778821,0.330494403839111,1,1,1
12.7925975322723,1.06486487388611,0,0,5.19075846672058,1.08300268650055,0,0,0,1.20677280426025,0,0,0,0,0,0,neutral,0.477614670991898,1,1,0.658915102,1,1,1
9.85813128948212,0,0,0,0,0,0,0,1.01596391201019,0,0,0,0,0,0,0,contradiction,0.264848977327347,1,1,0.118838645517826,1,1,1
10.4935328960419,0,2.57287037372589,0,3.26168489456177,0,1.4080616235733,0,2.43821966648102,0,8.11466526985168,0,0,0,0,0,entailment,0.874268591403961,0.79887992143631,1,0.624081969261169,1,1,1
11.3000030517578,0,3.60030353069305,0,3.819655418396,0,0,0,1.46153128147125,0,1.49876403808594,0,0,0,0,0,contradiction,0.093085483,1,1,0.04740858823061,1,1,1
38.5457428693771,3.17099905014038,19.0759150981903,0,2.89371013641357,0,0,0,17.7737556695938,0,16.9158055782318,0,6.73975300788879,1.07667064666748,3.38105928897858,0,contradiction,0.474191218614578,1,1,0.323199510574341,1,1,0.149146646261215
18.2236044406891,1.07572293281555,0,0,10.6370508670807,2.41984796524048,0,0,3.19718313217163,0,1.462522149086,0,0,0,0,0,contradiction,0.554995179176331,0.245991185307503,1,1,1,1,0.079370633
7.60993957519531,2.60347235202789,0,0,3.25176274776459,3.35425066947937,0,0,1.22420537471771,0,0,0,0,0,0,0,neutral,0.488068699836731,1,1,0.216755270957947,1,1,1
5.95399379730225,4.46257448196411,0,0,0,5.27744626998901,0,0,1.59689342975616,0,1.86414241790771,0,0,0,0,0,entailment,1.00000011920929,1,1,0.190769612789154,1,1,0.763895630836487
4.56919860839844,0,0,0,1.65456891059876,0,1.00687420368195,3.00019097328186,0,0,4.37953567504883,0,0,0,0,0,entailment,0.767246425,0.476143419742584,1,1.00000011920929,1,1,1
9.17774152755737,0,4.88773834705353,0,0,0,0,0,3.07055950164795,0,6.30192804336548,0,0,0,0,0,entailment,0.556892693042755,1.00000011920929,1,0.999999940395355,1,1,1
4.56919860839844,0,0,2.39083480834961,1.88583123683929,0,0,3.00019097328186,0,0,3.84286451339722,1.02479219436646,0,0,0,0,entailment,0.74562269449234,0.498519867658615,1,0.887016892433167,1,1,1
14.7930282354355,0,0,0,0,0,0,0,1.5871833562851,0,1.01798570156097,0,0,0,0,0,contradiction,0.943345785140991,1,1,0.419082373,1,1,1
13.3056563138962,2.34808123111725,6.77133595943451,0,0,1.15303862094879,0,0,7.7486823797226,1.18459820747375,8.275395154953,0,2.55816614627838,0,2.68484961986542,0,neutral,0.336086452007294,0.24010843038559,0.1895482391119,0.391182273626328,0.180097728967667,0.187454834580421,0.402332246303558
4.38067221641541,0,8.88153040409088,0,1.54854905605316,0,0,0,0,0,3.9196412563324,0,0,0,0,0,entailment,1.00000011920929,1,1,0.475469470024109,1,1,1
5.34971690177918,0,0,5.05279111862183,0,0,0,0,0,0,0,2.62310671806335,0,0,0,0,entailment,0.621283173561096,0.445770382881165,1,1,1,1,1
8.97948169708252,0,3.81740212440491,0,0,0,0,0,1.62746071815491,0,2.7111189365387,0,0,0,0,0,entailment,1.00000011920929,0.294609755277634,1,0.610695242881775,1,1,1
11.1007269620895,1.6581038236618,3.33113932609558,0,7.63069355487824,0,0,0,5.0722541809082,0,4.66120445728302,0,0,0,0,0,contradiction,0.277931153774261,0.281877339,1,0.237882435321808,1,1,1
69.7232980728149,6.17231845855713,9.96481740474701,0,3.42141532897949,4.89347982406616,0,0,10.6243380308151,0,2.18735933303833,0,0,0,0,0,entailment,1.00000023841858,1,1,0.120208993554115,1,0.15345373749733,1
15.2185034751892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,entailment,1,1.00000011920929,1,0.196909904479981,1,1,1
22.0803664922714,0,2.12193942070007,0,0,0,0,0,4.47129034996033,0,3.30920684337616,0,0,0,0,0,entailment,1.00000011920929,1,1,0.220650464296341,1,1,1
38.4178202152252,0,2.8125604391098,0,3.61528122425079,0,0,0,3.24648404121399,0,3.68911123275757,0,0,0,0,0,contradiction,1,1,1,1,1,1,1
8.92001581192017,2.59736323356628,0,0,2.81739020347595,4.14876413345337,0,0,1.40168821811676,0,0,0,0,0,0,0,contradiction,0.794848382472992,1,1,0.685753345,1,1,1
24.2518800497055,0,2.62216997146606,0,3.67010772228241,0,0,0,0,0,0,0,0,0,0,0,contradiction,0.713851988315582,0.361196219921112,1,0.207691431045532,1,1,1
46.6436098814011,3.74095046520233,5.60013842582703,0,11.4939142465591,2.51872074604034,0,0,4.37051928043366,0,0,0,0,0,0,0,neutral,0.825397849082947,1,1,0.177375465631485,0.720716714859009,0.177531331777573,1
15.9932389259338,0,0,0,0,0,0,0,1.10784137248993,0,0,0,0,0,0,0,entailment,0.756717443466187,1,1,0.099991269,1,1,1
38.6027239561081,0,0,0,0,0,0,0,10.5359027385712,0,0,0,3.41588246822357,0,0,0,entailment,0.474196493625641,0.305527061223984,1,1,1,1,0.107046350836754
19.9654812812805,3.02240514755249,3.61414539813995,0,0,0,0,0,1.83168256282806,0,1.71706283092499,0,0,0,0,0,contradiction,0.457839965820313,0.191886216402054,0.187566116452217,0.129922062158585,0.187566116452217,0.160975962877274,0.265494048595428
16.5061342716217,3.23525047302246,0,0,0,5.42436027526856,0,0,1.05792498588562,1.00427973270416,2.8700168132782,0,0,0,0,0,entailment,0.706642866134644,0.210285663604736,1,0.57039237,1,1,1
11.2990958690643,0,0,0,5.71695482730866,0,0,0,0,0,1.43757748603821,0,0,0,0,0,entailment,0.894955635070801,1,1,0.830283999443054,1,1,1
5.29783892631531,0,5.13886272907257,0,0,0,0,0,1.22457933425903,0,4.19349634647369,0,0,0,0,0,contradiction,0.072304986,1,1,0.086890094,1,1,1
7.11044979095459,0,0,0,0,0,0,0,2.45045208930969,0,1.49253177642822,0,0,0,0,0,contradiction,0.655674338340759,1,1,0.357685387,1,1,1
12.4588125944138,0,0,1.13914024829865,2.59827625751495,0,0,1.18073952198029,3.72640979290009,0,0,1.02837955951691,0,0,0,0,contradiction,0.615320920944214,1,1,0.030109556391835,1,1,1
