,Who,Where,When,What,Why,How,Additional information
0,0.6967830657958984,1.0,1.0,0.5052615404129028,1.0,1.0,0.1877710223197937
1,0.7625818252563477,1.0,1.0,0.9441606998443604,1.0,1.0,0.6994884014129639
2,0.8813570737838745,0.2654082179069519,1.0,0.3608033359050751,1.0,1.0,1.0
3,0.15336623787879944,1.0,1.0,0.9197309017181396,1.0,1.0,1.0
4,0.9199031591415405,0.7159836292266846,1.0,0.22467884421348572,1.0,1.0,1.0
5,0.3555416464805603,0.9704940319061279,1.0,0.08636216074228287,1.0,1.0,1.0
6,0.627316951751709,0.7568014860153198,1.0,0.6908599138259888,1.0,1.0,1.0
7,1.0,0.69444340467453,1.0,0.4297010898590088,1.0,1.0,0.861919105052948
8,0.5750253200531006,1.0,1.0,0.6191250681877136,1.0,1.0,1.0
9,0.6848194003105164,1.0,1.0,0.5200338959693909,1.0,0.17777787148952484,1.0
10,1.000000238418579,1.0,1.0,0.36979806423187256,1.0,1.0,1.0
11,0.28741246461868286,1.0,1.0,0.51793372631073,1.0,0.25988179445266724,1.0
12,0.6656250357627869,1.0,1.0,0.9023887515068054,1.0,1.0,1.0
13,0.23858922719955444,1.0,1.0,0.14128535985946655,1.0,0.24688738584518433,1.0
14,0.44108715653419495,0.2809441387653351,1.0,0.14428159594535828,0.175535649061203,0.14918813109397888,0.5418602824211121
15,0.9199031591415405,0.9467133283615112,1.0,0.1523878127336502,1.0,1.0,1.0
16,1.0000001192092896,1.0,1.0,0.6327549815177917,1.0,1.0,0.14449724555015564
17,1.0,0.560035765171051,1.0,0.2875698208808899,1.0,1.0,1.0
18,0.6210851669311523,1.0,1.0,0.789108395576477,1.0,1.0,1.0
19,0.6907806396484375,1.0,1.0,0.749194860458374,0.2708170413970947,1.0,1.0
20,1.0000001192092896,1.0,1.0,0.6747161149978638,1.0,1.0,1.0
21,0.8387744426727295,1.0,1.0,0.6008259057998657,1.0,1.0,1.0
22,0.8961348533630371,1.0,1.0,0.04537702724337578,1.0,1.0,1.0
23,1.0,1.0,1.0,0.43763595819473267,1.0,1.0,1.0
24,0.5106773972511292,1.0,1.0,0.7982722520828247,1.0,1.0,1.0
25,0.6142842769622803,1.0,1.0,0.23529082536697388,1.0,1.0,1.0
26,0.7948483824729919,1.0,1.0,0.379285603761673,1.0,1.0,1.0
27,0.7520008683204651,0.5449172258377075,1.0,0.3654838800430298,1.0,1.0,1.0
28,0.4990302324295044,0.2178707718849182,1.0,0.21638667583465576,1.0,1.0,1.0
29,0.7120862007141113,1.0,1.0,0.2160525619983673,1.0,1.0,1.0
30,0.891482949256897,1.0,1.0,0.22633835673332214,1.0,1.0,1.0
31,0.49440211057662964,1.0,1.0,0.6964704990386963,1.0,1.0,1.0
32,0.18403282761573792,0.3504739999771118,1.0,0.5343248844146729,1.0,1.0,1.0
33,1.0,1.0,1.0,0.9110335111618042,1.0,0.2771095335483551,1.0
34,0.7958192229270935,0.2222212255001068,1.0,0.0891488716006279,1.0,1.0,1.0
35,0.5940365195274353,1.0,1.0,0.30315014719963074,1.0,1.0,1.0
36,0.79039466381073,0.5905424356460571,1.0,0.1972610354423523,1.0,1.0,1.0
37,0.6041660308837891,1.0,1.0,0.21837930381298065,1.0,0.026424705982208252,1.0
38,0.5227905511856079,1.0,1.0,0.21174994111061096,1.0,1.0,1.0
39,0.8804723024368286,1.0,1.0,0.8149127960205078,1.0,1.0,1.0
40,0.8987023234367371,1.0,1.0,0.3181416988372803,1.0,1.0,1.0
41,0.9815933108329773,0.7130820751190186,1.0,0.08570783585309982,1.0,1.0,1.0
42,0.8296040892601013,1.0,1.0,0.08197695761919022,1.0,1.0,1.0
43,0.2516213059425354,0.11208832263946533,1.0,0.03365815058350563,1.0,1.0,1.0
44,0.42650559544563293,1.0,1.0,0.1990121304988861,1.0,1.0,1.0
45,1.0000001192092896,1.0,1.0,0.4582550823688507,0.15480223298072815,0.23098140954971313,1.0
46,1.0000001192092896,1.0,1.0,0.6663662195205688,-0.0045319776982069016,1.0,1.0
47,0.8240084648132324,1.0,1.0,0.9207088947296143,1.0,1.0,1.0
48,0.39701128005981445,0.10487721115350723,1.0,0.046445123851299286,1.0,1.0,-0.013458885252475739
49,0.8029696941375732,0.094227634370327,1.0,0.8058227300643921,0.6235224008560181,0.2725023925304413,1.0
50,1.000000238418579,1.0,1.0,0.8667292594909668,1.0,1.0,1.0
51,0.5437660217285156,0.30135560035705566,1.0,0.9789584875106812,1.0,1.0,1.0
52,0.4839390218257904,0.6977202892303467,1.0,0.4547792077064514,1.0,1.0,1.0
53,0.5352815985679626,1.0,1.0,0.8126060366630554,1.0,1.0,1.0
54,1.0000001192092896,0.3045235872268677,1.0,0.6818981170654297,1.0,1.0,1.0
55,0.5704191327095032,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,0.562515377998352,1.0,0.7948890924453735,1.0,1.0,1.0
57,0.6005101203918457,0.9117668867111206,1.0,0.1151471957564354,1.0,1.0,1.0
58,1.0,0.5853879451751709,1.0,1.0,1.0,1.0,1.0
59,0.8970496654510498,1.0,0.13157540559768677,1.0,1.0,0.11272919178009033,1.0
60,1.0000001192092896,0.21580585837364197,1.0,0.2745797038078308,1.0,1.0,1.0
61,0.8987023234367371,1.0,1.0,0.13587066531181335,1.0,1.0,1.0
62,0.5971160531044006,0.1800328493118286,1.0,0.45725369453430176,1.0,1.0,1.0
63,0.6542251706123352,0.6195916533470154,1.0,0.1484781950712204,1.0,1.0,1.0
64,0.6782851219177246,1.0,1.0,0.6592142581939697,1.0,0.08195038139820099,0.5646564960479736
65,0.932740330696106,1.0,1.0,0.49733930826187134,1.0,1.0,1.0
66,0.7948483824729919,1.0,1.0,0.9245389103889465,1.0,1.0,1.0
67,0.4404905140399933,0.7179181575775146,0.535778820514679,0.27843254804611206,1.0,1.0,1.0
68,0.4776146709918976,1.0,1.0,0.658915102481842,1.0,1.0,1.0
69,0.2648489773273468,1.0,1.0,0.11883864551782608,1.0,1.0,1.0
70,0.8742685914039612,0.7988799214363098,1.0,0.6240819692611694,1.0,1.0,1.0
71,0.09308548271656036,1.0,1.0,0.047408588230609894,1.0,1.0,1.0
72,0.47419121861457825,1.0,1.0,0.3231995105743408,1.0,1.0,0.1491466462612152
73,0.5549951791763306,0.24599118530750275,1.0,0.10528015345335007,1.0,1.0,1.0
74,0.48806869983673096,1.0,1.0,0.21675527095794678,1.0,1.0,1.0
75,1.0000001192092896,1.0,1.0,0.397404283285141,1.0,1.0,0.7638956308364868
76,0.767246425151825,0.47614341974258423,1.0,1.0000001192092896,1.0,1.0,1.0
77,0.5568926930427551,1.0000001192092896,1.0,0.9999999403953552,1.0,1.0,1.0
78,0.7456226944923401,0.4985198676586151,1.0,0.8870168924331665,1.0,1.0,1.0
79,0.9433457851409912,1.0,1.0,0.419082373380661,1.0,1.0,1.0
80,0.3360864520072937,0.2401084303855896,0.18954823911190033,0.3911822736263275,0.18009772896766663,0.18745483458042145,0.40233224630355835
81,1.0000001192092896,1.0,1.0,0.4754694700241089,1.0,1.0,1.0
82,0.5693213939666748,0.44577038288116455,1.0,0.22534281015396118,1.0,1.0,1.0
83,1.0000001192092896,0.29460975527763367,1.0,0.6106952428817749,1.0,1.0,1.0
84,0.2779311537742615,0.281877338886261,1.0,0.2876601219177246,1.0,1.0,1.0
85,1.000000238418579,1.0,1.0,0.1202089935541153,1.0,1.0,0.8524640798568726
86,1.0,1.0000001192092896,1.0,0.19690990447998047,1.0,1.0,1.0
87,1.0000001192092896,1.0,1.0,0.3484731912612915,1.0,1.0,1.0
88,0.49662113189697266,0.4867148697376251,1.0,0.15730082988739014,1.0,1.0,1.0
89,0.7948483824729919,1.0,1.0,0.685753345489502,1.0,1.0,1.0
90,0.7138519883155823,0.36119621992111206,1.0,0.20769143104553223,1.0,1.0,1.0
91,0.8253978490829468,1.0,1.0,0.33321964740753174,0.04597524553537369,0.30569493770599365,1.0
92,0.7567174434661865,1.0,1.0,0.09999126940965652,1.0,1.0,1.0
93,0.47419649362564087,0.30552706122398376,1.0,0.305073082447052,1.0,1.0,0.3240029513835907
94,0.4578399658203125,0.19188621640205383,1.0,0.1299220621585846,1.0,1.0,1.0
95,0.7066428661346436,1.0,1.0,0.7478418946266174,1.0,1.0,0.570392370223999
96,0.8949556350708008,1.0,1.0,0.8302839994430542,1.0,1.0,1.0
97,0.07230498641729355,1.0,1.0,0.0868900939822197,1.0,1.0,1.0
98,0.6556743383407593,1.0,1.0,0.357685387134552,1.0,1.0,1.0
99,0.6153209209442139,1.0,1.0,0.008623316884040833,1.0,1.0,1.0
